Label,Edges,Source,Source_Course_Instructor,Target,Weights
" Data, Stat, Info",['requiremnets research/user/consulting/synthesis'],542B,David Dubin,586A,1
" Data, Stat, Info",['requiremnets research/user/consulting/synthesis'],542B,David Dubin,586AO,1
" Data, Stat, Info",['Teaching'],542B,David Dubin,590AT,1
" Data, Stat, Info",['Information Organization'],542B,David Dubin,590CA,1
" Data, Stat, Info",['requiremnets research/user/consulting/synthesis'],542B,David Dubin,590CRO,1
" Data, Stat, Info","['Analytics', 'Information Organization']",542B,David Dubin,590DT,2
" Data, Stat, Info",['Information Organization'],542B,David Dubin,390CC,1
" Data, Stat, Info",['Information Organization'],542B,David Dubin,390RGI,1
" Data, Stat, Info","['Information Organization', 'requiremnets research/user/consulting/synthesis']",542B,David Dubin,390W1A,2
" Data, Stat, Info","['Information Organization', 'requiremnets research/user/consulting/synthesis']",542B,David Dubin,390W1B,2
" Data, Stat, Info",['Information Organization'],542B,David Dubin,452AG,1
" Data, Stat, Info",['Information Organization'],542B,David Dubin,452AO,1
" Data, Stat, Info",['Information Organization'],542B,David Dubin,452AU,1
" Data, Stat, Info",['Information Organization'],542B,David Dubin,452BG,1
" Data, Stat, Info",['Information Organization'],542B,David Dubin,452BU,1
" Data, Stat, Info",['Information Organization'],542B,David Dubin,457IDG,1
" Data, Stat, Info",['Teaching'],542B,David Dubin,457IDU,1
" Data, Stat, Info","['Teaching', 'Information Organization']",542B,David Dubin,458AO,2
" Data, Stat, Info",['Information Organization'],542B,David Dubin,461AG,1
" Data, Stat, Info",['Information Organization'],542B,David Dubin,461AO,1
" Data, Stat, Info",['Information Organization'],542B,David Dubin,461AU,1
" Data, Stat, Info",['Information Organization'],542B,David Dubin,490DB,1
" Data, Stat, Info",['Information Organization'],542B,David Dubin,490DBO,1
" Data, Stat, Info","['Teaching', 'Information Organization']",542B,David Dubin,490GHU,2
" Data, Stat, Info",['Information Organization'],542B,David Dubin,490GI,1
" Data, Stat, Info",['Information Organization'],542B,David Dubin,490ITG,1
" Data, Stat, Info",['Information Organization'],542B,David Dubin,490ITU,1
" Data, Stat, Info",['Information Organization'],542B,David Dubin,490SMG,1
" Data, Stat, Info",['Information Organization'],542B,David Dubin,490SMU,1
" Data, Stat, Info",['Information Organization'],542B,David Dubin,490TEO,1
" Data, Stat, Info","['Information Organization', 'requiremnets research/user/consulting/synthesis']",542B,David Dubin,501A,2
" Data, Stat, Info","['Information Organization', 'requiremnets research/user/consulting/synthesis']",542B,David Dubin,501AO,2
" Data, Stat, Info","['Information Organization', 'requiremnets research/user/consulting/synthesis']",542B,David Dubin,501AO2,2
" Data, Stat, Info","['Information Organization', 'requiremnets research/user/consulting/synthesis']",542B,David Dubin,501B,2
" Data, Stat, Info","['Teaching', 'Information Organization']",542B,David Dubin,502A,2
" Data, Stat, Info","['Teaching', 'Information Organization']",542B,David Dubin,502AO,2
" Data, Stat, Info","['Teaching', 'Information Organization']",542B,David Dubin,502AO2,2
" Data, Stat, Info","['Teaching', 'Information Organization']",542B,David Dubin,502AO3,2
" Data, Stat, Info",['Teaching'],542B,David Dubin,PR438-442,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",543B,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",543C,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",561A,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",561AO,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",561B,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",562AO,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",567AO,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",581AO,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",582AO,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",590CA,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",590DT,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",390CC,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",390RGI,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",390W1A,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",390W1B,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",452AG,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",452AO,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",452AU,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",452BG,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",452BU,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",457IDG,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",458AO,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",461AG,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",461AO,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",461AU,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",490DB,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",490DBO,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",490GHU,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",490GI,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",490ITG,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",490ITU,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",490SMG,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",490SMU,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",490TEO,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",501A,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",501AO,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",501AO2,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",501B,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",502A,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",502AO,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",502AO2,1
 Sociotechnical Info Systems,['Information Organization'],543A,"Peter Darch, Karen Ruhleder, Stacy Wykle",502AO3,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",543C,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",561A,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",561AO,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",561B,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",562AO,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",567AO,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",581AO,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",582AO,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",590CA,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",590DT,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",390CC,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",390RGI,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",390W1A,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",390W1B,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",452AG,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",452AO,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",452AU,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",452BG,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",452BU,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",457IDG,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",458AO,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",461AG,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",461AO,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",461AU,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",490DB,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",490DBO,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",490GHU,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",490GI,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",490ITG,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",490ITU,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",490SMG,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",490SMU,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",490TEO,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",501A,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",501AO,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",501AO2,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",501B,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",502A,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",502AO,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",502AO2,1
 Sociotechnical Info Systems,['Information Organization'],543B,"Jerome McDonough, Karen Ruhleder",502AO3,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,561A,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,561AO,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,561B,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,562AO,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,567AO,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,581AO,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,582AO,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,590CA,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,590DT,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,390CC,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,390RGI,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,390W1A,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,390W1B,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,452AG,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,452AO,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,452AU,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,452BG,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,452BU,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,457IDG,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,458AO,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,461AG,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,461AO,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,461AU,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,490DB,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,490DBO,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,490GHU,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,490GI,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,490ITG,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,490ITU,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,490SMG,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,490SMU,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,490TEO,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,501A,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,501AO,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,501AO2,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,501B,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,502A,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,502AO,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,502AO2,1
 Sociotechnical Info Systems,['Information Organization'],543C,Karen Ruhleder,502AO3,1
 Social Just Info Professions,['Social Aspects'],545AO,Nicole Cooke,547AO,1
 Social Just Info Professions,['Social Aspects'],545AO,Nicole Cooke,559A,1
 Social Just Info Professions,['Social Aspects'],545AO,Nicole Cooke,560AO,1
